provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
AV,2020-03-02,1,1,0,0,0,0
B,2020-03-02,66,60,0,0,1,5
BA,2020-03-02,1,1,0,0,0,0
BI,2020-03-02,12,12,0,0,0,0
BU,2020-03-02,9,9,0,0,0,0
C,2020-03-02,7,7,0,0,0,0
CA,2020-03-02,3,3,0,0,0,0
CC,2020-03-02,5,5,0,0,0,0
CE,2020-03-02,0,0,0,0,0,0
CO,2020-03-02,1,1,0,0,0,0
CR,2020-03-02,22,18,0,0,4,0
CS,2020-03-02,6,6,0,0,0,0
CU,2020-03-02,8,3,5,0,0,0
GC,2020-03-02,2,2,0,0,0,0
GI,2020-03-02,3,3,0,0,0,0
GR,2020-03-02,2,2,0,0,0,0
GU,2020-03-02,7,7,0,0,0,0
H,2020-03-02,1,1,0,0,0,0
HU,2020-03-02,2,2,0,0,0,0
J,2020-03-02,4,4,0,0,0,0
L,2020-03-02,3,3,0,0,0,0
LE,2020-03-02,8,7,1,0,0,0
LO,2020-03-02,30,29,1,0,0,0
LU,2020-03-02,1,1,0,0,0,0
M,2020-03-02,389,387,0,2,0,0
MA,2020-03-02,15,15,0,0,0,0
ME,2020-03-02,0,0,0,0,0,0
MU,2020-03-02,7,6,1,0,0,0
NA,2020-03-02,11,11,0,0,0,0
NC,2020-03-02,11,11,0,0,0,0
O,2020-03-02,3,3,0,0,0,0
OR,2020-03-02,4,4,0,0,0,0
P,2020-03-02,0,0,0,0,0,0
PM,2020-03-02,6,6,0,0,0,0
PO,2020-03-02,7,7,0,0,0,0
S,2020-03-02,0,0,0,0,0,0
SA,2020-03-02,4,4,0,0,0,0
SE,2020-03-02,6,6,0,0,0,0
SG,2020-03-02,3,3,0,0,0,0
SO,2020-03-02,2,2,0,0,0,0
SS,2020-03-02,2,2,0,0,0,0
T,2020-03-02,2,2,0,0,0,0
TE,2020-03-02,1,1,0,0,0,0
TF,2020-03-02,8,8,0,0,0,0
TO,2020-03-02,14,13,1,0,0,0
V,2020-03-02,16,14,1,0,0,1
VA,2020-03-02,8,8,0,0,0,0
VI,2020-03-02,41,41,0,0,0,0
Z,2020-03-02,13,13,0,0,0,0
ZA,2020-03-02,3,3,0,0,0,0
A,2020-03-03,10,8,0,0,0,2
AB,2020-03-03,8,8,0,0,0,0
AL,2020-03-03,0,0,0,0,0,0
AV,2020-03-03,1,1,0,0,0,0
B,2020-03-03,71,66,0,0,0,5
BA,2020-03-03,0,0,0,0,0,0
BI,2020-03-03,17,17,0,0,0,0
BU,2020-03-03,9,9,0,0,0,0
C,2020-03-03,9,9,0,0,0,0
CA,2020-03-03,5,5,0,0,0,0
CC,2020-03-03,4,3,1,0,0,0
CE,2020-03-03,1,1,0,0,0,0
CO,2020-03-03,1,1,0,0,0,0
CR,2020-03-03,8,6,2,0,0,0
CS,2020-03-03,1,1,0,0,0,0
CU,2020-03-03,10,6,4,0,0,0
GC,2020-03-03,2,2,0,0,0,0
GI,2020-03-03,7,7,0,0,0,0
GR,2020-03-03,4,4,0,0,0,0
GU,2020-03-03,13,13,0,0,0,0
H,2020-03-03,1,1,0,0,0,0
HU,2020-03-03,1,1,0,0,0,0
J,2020-03-03,5,5,0,0,0,0
L,2020-03-03,2,2,0,0,0,0
LE,2020-03-03,4,4,0,0,0,0
LO,2020-03-03,29,28,1,0,0,0
LU,2020-03-03,1,1,0,0,0,0
M,2020-03-03,408,408,0,0,0,0
MA,2020-03-03,16,16,0,0,0,0
ME,2020-03-03,0,0,0,0,0,0
MU,2020-03-03,3,3,0,0,0,0
NA,2020-03-03,14,14,0,0,0,0
NC,2020-03-03,9,9,0,0,0,0
O,2020-03-03,2,2,0,0,0,0
OR,2020-03-03,2,2,0,0,0,0
P,2020-03-03,3,3,0,0,0,0
PM,2020-03-03,8,8,0,0,0,0
PO,2020-03-03,4,4,0,0,0,0
S,2020-03-03,0,0,0,0,0,0
SA,2020-03-03,3,3,0,0,0,0
SE,2020-03-03,5,5,0,0,0,0
SG,2020-03-03,4,4,0,0,0,0
SO,2020-03-03,1,1,0,0,0,0
SS,2020-03-03,5,5,0,0,0,0
T,2020-03-03,3,3,0,0,0,0
TE,2020-03-03,0,0,0,0,0,0
TF,2020-03-03,7,7,0,0,0,0
TO,2020-03-03,11,11,0,0,0,0
V,2020-03-03,17,17,0,0,0,0
VA,2020-03-03,4,4,0,0,0,0
VI,2020-03-03,36,36,0,0,0,0
Z,2020-03-03,6,6,0,0,0,0
ZA,2020-03-03,0,0,0,0,0,0
A,2020-03-04,15,15,0,0,0,0
AB,2020-03-04,9,8,1,0,0,0
AL,2020-03-04,2,2,0,0,0,0
AV,2020-03-04,2,2,0,0,0,0
B,2020-03-04,125,118,0,0,1,6
BA,2020-03-04,1,1,0,0,0,0
BI,2020-03-04,18,18,0,0,0,0
BU,2020-03-04,9,8,1,0,0,0
C,2020-03-04,6,6,0,0,0,0
CA,2020-03-04,2,2,0,0,0,0
CC,2020-03-04,4,4,0,0,0,0
CE,2020-03-04,0,0,0,0,0,0
CO,2020-03-04,3,3,0,0,0,0
CR,2020-03-04,11,9,0,0,2,0
CS,2020-03-04,2,2,0,0,0,0
CU,2020-03-04,6,5,1,0,0,0
GC,2020-03-04,3,3,0,0,0,0
GI,2020-03-04,10,10,0,0,0,0
GR,2020-03-04,1,1,0,0,0,0
GU,2020-03-04,13,12,1,0,0,0
H,2020-03-04,0,0,0,0,0,0
HU,2020-03-04,0,0,0,0,0,0
J,2020-03-04,7,7,0,0,0,0
L,2020-03-04,5,5,0,0,0,0
LE,2020-03-04,0,0,0,0,0,0
LO,2020-03-04,25,25,0,0,0,0
LU,2020-03-04,1,1,0,0,0,0
M,2020-03-04,474,474,0,0,0,0
MA,2020-03-04,13,13,0,0,0,0
ME,2020-03-04,0,0,0,0,0,0
MU,2020-03-04,5,5,0,0,0,0
NA,2020-03-04,18,18,0,0,0,0
NC,2020-03-04,10,10,0,0,0,0
O,2020-03-04,2,2,0,0,0,0
OR,2020-03-04,3,3,0,0,0,0
P,2020-03-04,0,0,0,0,0,0
PM,2020-03-04,5,5,0,0,0,0
PO,2020-03-04,3,3,0,0,0,0
S,2020-03-04,0,0,0,0,0,0
SA,2020-03-04,2,2,0,0,0,0
SE,2020-03-04,4,4,0,0,0,0
SG,2020-03-04,5,5,0,0,0,0
SO,2020-03-04,6,5,1,0,0,0
SS,2020-03-04,3,3,0,0,0,0
T,2020-03-04,4,4,0,0,0,0
TE,2020-03-04,0,0,0,0,0,0
TF,2020-03-04,13,13,0,0,0,0
TO,2020-03-04,15,14,1,0,0,0
V,2020-03-04,18,18,0,0,0,0
VA,2020-03-04,8,8,0,0,0,0
VI,2020-03-04,48,48,0,0,0,0
Z,2020-03-04,14,14,0,0,0,0
ZA,2020-03-04,1,1,0,0,0,0
A,2020-03-05,20,20,0,0,0,0
AB,2020-03-05,9,9,0,0,0,0
AL,2020-03-05,2,2,0,0,0,0
AV,2020-03-05,4,4,0,0,0,0
B,2020-03-05,155,147,0,0,3,5
BA,2020-03-05,0,0,0,0,0,0
BI,2020-03-05,26,26,0,0,0,0
BU,2020-03-05,14,14,0,0,0,0
C,2020-03-05,7,7,0,0,0,0
CA,2020-03-05,1,1,0,0,0,0
CC,2020-03-05,5,5,0,0,0,0
CE,2020-03-05,0,0,0,0,0,0
CO,2020-03-05,7,7,0,0,0,0
CR,2020-03-05,22,21,0,0,1,0
CS,2020-03-05,4,4,0,0,0,0
CU,2020-03-05,14,12,2,0,0,0
GC,2020-03-05,2,2,0,0,0,0
GI,2020-03-05,7,7,0,0,0,0
GR,2020-03-05,4,4,0,0,0,0
GU,2020-03-05,9,9,0,0,0,0
H,2020-03-05,1,1,0,0,0,0
HU,2020-03-05,0,0,0,0,0,0
J,2020-03-05,8,8,0,0,0,0
L,2020-03-05,4,4,0,0,0,0
LE,2020-03-05,6,6,0,0,0,0
LO,2020-03-05,27,27,0,0,0,0
LU,2020-03-05,0,0,0,0,0,0
M,2020-03-05,669,669,0,0,0,0
MA,2020-03-05,24,24,0,0,0,0
ME,2020-03-05,1,1,0,0,0,0
MU,2020-03-05,12,10,2,0,0,0
NA,2020-03-05,19,19,0,0,0,0
NC,2020-03-05,17,17,0,0,0,0
O,2020-03-05,5,5,0,0,0,0
OR,2020-03-05,5,5,0,0,0,0
P,2020-03-05,0,0,0,0,0,0
PM,2020-03-05,12,12,0,0,0,0
PO,2020-03-05,6,6,0,0,0,0
S,2020-03-05,0,0,0,0,0,0
SA,2020-03-05,4,4,0,0,0,0
SE,2020-03-05,10,10,0,0,0,0
SG,2020-03-05,3,3,0,0,0,0
SO,2020-03-05,4,4,0,0,0,0
SS,2020-03-05,6,6,0,0,0,0
T,2020-03-05,7,7,0,0,0,0
TE,2020-03-05,2,2,0,0,0,0
TF,2020-03-05,14,14,0,0,0,0
TO,2020-03-05,17,17,0,0,0,0
V,2020-03-05,22,22,0,0,0,0
VA,2020-03-05,8,8,0,0,0,0
VI,2020-03-05,43,43,0,0,0,0
Z,2020-03-05,12,12,0,0,0,0
ZA,2020-03-05,3,3,0,0,0,0
A,2020-03-06,25,24,1,0,0,0
AB,2020-03-06,12,12,0,0,0,0
AL,2020-03-06,2,2,0,0,0,0
AV,2020-03-06,4,4,0,0,0,0
B,2020-03-06,224,212,0,0,3,9
BA,2020-03-06,4,4,0,0,0,0
BI,2020-03-06,22,22,0,0,0,0
BU,2020-03-06,14,14,0,0,0,0
C,2020-03-06,16,16,0,0,0,0
CA,2020-03-06,2,2,0,0,0,0
CC,2020-03-06,7,7,0,0,0,0
CE,2020-03-06,0,0,0,0,0,0
CO,2020-03-06,2,2,0,0,0,0
CR,2020-03-06,34,34,0,0,0,0
CS,2020-03-06,4,4,0,0,0,0
CU,2020-03-06,10,4,6,0,0,0
GC,2020-03-06,2,2,0,0,0,0
GI,2020-03-06,15,15,0,0,0,0
GR,2020-03-06,6,6,0,0,0,0
GU,2020-03-06,19,19,0,0,0,0
H,2020-03-06,2,2,0,0,0,0
HU,2020-03-06,1,1,0,0,0,0
J,2020-03-06,10,10,0,0,0,0
L,2020-03-06,7,6,0,0,1,0
LE,2020-03-06,4,4,0,0,0,0
LO,2020-03-06,45,44,1,0,0,0
LU,2020-03-06,2,2,0,0,0,0
M,2020-03-06,810,808,0,2,0,0
MA,2020-03-06,40,39,1,0,0,0
ME,2020-03-06,1,1,0,0,0,0
MU,2020-03-06,10,10,0,0,0,0
NA,2020-03-06,19,19,0,0,0,0
NC,2020-03-06,18,18,0,0,0,0
O,2020-03-06,12,12,0,0,0,0
OR,2020-03-06,4,4,0,0,0,0
P,2020-03-06,0,0,0,0,0,0
PM,2020-03-06,10,10,0,0,0,0
PO,2020-03-06,3,3,0,0,0,0
S,2020-03-06,9,9,0,0,0,0
SA,2020-03-06,9,8,1,0,0,0
SE,2020-03-06,5,4,1,0,0,0
SG,2020-03-06,4,4,0,0,0,0
SO,2020-03-06,5,5,0,0,0,0
SS,2020-03-06,5,5,0,0,0,0
T,2020-03-06,7,7,0,0,0,0
TE,2020-03-06,1,1,0,0,0,0
TF,2020-03-06,20,20,0,0,0,0
TO,2020-03-06,22,22,0,0,0,0
V,2020-03-06,39,38,1,0,0,0
VA,2020-03-06,7,7,0,0,0,0
VI,2020-03-06,54,53,0,1,0,0
Z,2020-03-06,13,13,0,0,0,0
ZA,2020-03-06,4,4,0,0,0,0
A,2020-03-07,18,18,0,0,0,0
AB,2020-03-07,25,23,2,0,0,0
AL,2020-03-07,1,1,0,0,0,0
AV,2020-03-07,2,2,0,0,0,0
B,2020-03-07,259,239,0,0,6,14
BA,2020-03-07,2,2,0,0,0,0
BI,2020-03-07,20,19,0,0,0,1
BU,2020-03-07,16,16,0,0,0,0
C,2020-03-07,15,14,0,0,1,0
CA,2020-03-07,3,3,0,0,0,0
CC,2020-03-07,11,10,1,0,0,0
CE,2020-03-07,0,0,0,0,0,0
CO,2020-03-07,5,5,0,0,0,0
CR,2020-03-07,43,43,0,0,0,0
CS,2020-03-07,7,6,1,0,0,0
CU,2020-03-07,12,9,3,0,0,0
GC,2020-03-07,3,3,0,0,0,0
GI,2020-03-07,15,12,0,0,0,3
GR,2020-03-07,11,11,0,0,0,0
GU,2020-03-07,20,20,0,0,0,0
H,2020-03-07,3,3,0,0,0,0
HU,2020-03-07,2,2,0,0,0,0
J,2020-03-07,8,8,0,0,0,0
L,2020-03-07,9,9,0,0,0,0
LE,2020-03-07,6,4,2,0,0,0
LO,2020-03-07,39,38,1,0,0,0
LU,2020-03-07,3,3,0,0,0,0
M,2020-03-07,867,865,1,1,0,0
MA,2020-03-07,32,32,0,0,0,0
ME,2020-03-07,3,3,0,0,0,0
MU,2020-03-07,16,15,1,0,0,0
NA,2020-03-07,43,42,1,0,0,0
NC,2020-03-07,37,36,0,0,0,1
O,2020-03-07,12,12,0,0,0,0
OR,2020-03-07,6,6,0,0,0,0
P,2020-03-07,2,2,0,0,0,0
PM,2020-03-07,6,6,0,0,0,0
PO,2020-03-07,8,8,0,0,0,0
S,2020-03-07,12,12,0,0,0,0
SA,2020-03-07,14,14,0,0,0,0
SE,2020-03-07,11,11,0,0,0,0
SG,2020-03-07,10,10,0,0,0,0
SO,2020-03-07,7,7,0,0,0,0
SS,2020-03-07,10,9,0,0,0,1
T,2020-03-07,13,13,0,0,0,0
TE,2020-03-07,4,4,0,0,0,0
TF,2020-03-07,15,15,0,0,0,0
TO,2020-03-07,34,34,0,0,0,0
V,2020-03-07,46,46,0,0,0,0
VA,2020-03-07,9,9,0,0,0,0
VI,2020-03-07,60,60,0,0,0,0
Z,2020-03-07,16,16,0,0,0,0
ZA,2020-03-07,7,7,0,0,0,0
A,2020-03-08,41,41,0,0,0,0
AB,2020-03-08,24,23,1,0,0,0
AL,2020-03-08,4,4,0,0,0,0
AV,2020-03-08,4,4,0,0,0,0
B,2020-03-08,285,276,0,0,0,9
BA,2020-03-08,3,3,0,0,0,0
BI,2020-03-08,42,42,0,0,0,0
BU,2020-03-08,17,17,0,0,0,0
C,2020-03-08,16,16,0,0,0,0
CA,2020-03-08,6,6,0,0,0,0
CC,2020-03-08,12,10,2,0,0,0
CE,2020-03-08,1,1,0,0,0,0
CO,2020-03-08,3,3,0,0,0,0
CR,2020-03-08,37,37,0,0,0,0
CS,2020-03-08,6,6,0,0,0,0
CU,2020-03-08,20,16,4,0,0,0
GC,2020-03-08,14,14,0,0,0,0
GI,2020-03-08,11,11,0,0,0,0
GR,2020-03-08,14,14,0,0,0,0
GU,2020-03-08,23,23,0,0,0,0
H,2020-03-08,1,1,0,0,0,0
HU,2020-03-08,2,2,0,0,0,0
J,2020-03-08,6,6,0,0,0,0
L,2020-03-08,11,10,0,0,0,1
LE,2020-03-08,7,7,0,0,0,0
LO,2020-03-08,41,41,0,0,0,0
LU,2020-03-08,6,6,0,0,0,0
M,2020-03-08,1089,1089,0,0,0,0
MA,2020-03-08,38,38,0,0,0,0
ME,2020-03-08,1,1,0,0,0,0
MU,2020-03-08,15,14,1,0,0,0
NA,2020-03-08,38,38,0,0,0,0
NC,2020-03-08,34,34,0,0,0,0
O,2020-03-08,14,14,0,0,0,0
OR,2020-03-08,2,2,0,0,0,0
P,2020-03-08,2,2,0,0,0,0
PM,2020-03-08,14,13,1,0,0,0
PO,2020-03-08,11,11,0,0,0,0
S,2020-03-08,17,17,0,0,0,0
SA,2020-03-08,12,12,0,0,0,0
SE,2020-03-08,8,8,0,0,0,0
SG,2020-03-08,10,10,0,0,0,0
SO,2020-03-08,8,8,0,0,0,0
SS,2020-03-08,10,10,0,0,0,0
T,2020-03-08,7,7,0,0,0,0
TE,2020-03-08,5,5,0,0,0,0
TF,2020-03-08,19,19,0,0,0,0
TO,2020-03-08,38,37,1,0,0,0
V,2020-03-08,56,54,2,0,0,0
VA,2020-03-08,9,9,0,0,0,0
VI,2020-03-08,47,47,0,0,0,0
Z,2020-03-08,31,30,0,0,0,1
ZA,2020-03-08,1,1,0,0,0,0
A,2020-03-09,58,56,1,0,0,1
AB,2020-03-09,29,29,0,0,0,0
AL,2020-03-09,8,8,0,0,0,0
AV,2020-03-09,14,14,0,0,0,0
B,2020-03-09,499,471,0,0,6,22
BA,2020-03-09,9,9,0,0,0,0
BI,2020-03-09,56,56,0,0,0,0
BU,2020-03-09,26,26,0,0,0,0
C,2020-03-09,35,35,0,0,0,0
CA,2020-03-09,12,12,0,0,0,0
CC,2020-03-09,21,20,1,0,0,0
CE,2020-03-09,0,0,0,0,0,0
CO,2020-03-09,14,14,0,0,0,0
CR,2020-03-09,62,62,0,0,0,0
CS,2020-03-09,13,13,0,0,0,0
CU,2020-03-09,31,24,7,0,0,0
GC,2020-03-09,13,13,0,0,0,0
GI,2020-03-09,38,38,0,0,0,0
GR,2020-03-09,30,30,0,0,0,0
GU,2020-03-09,34,34,0,0,0,0
H,2020-03-09,2,2,0,0,0,0
HU,2020-03-09,1,1,0,0,0,0
J,2020-03-09,16,16,0,0,0,0
L,2020-03-09,16,16,0,0,0,0
LE,2020-03-09,24,23,1,0,0,0
LO,2020-03-09,61,59,2,0,0,0
LU,2020-03-09,8,8,0,0,0,0
M,2020-03-09,1539,1539,0,0,0,0
MA,2020-03-09,43,43,0,0,0,0
ME,2020-03-09,2,2,0,0,0,0
MU,2020-03-09,25,24,1,0,0,0
NA,2020-03-09,77,77,0,0,0,0
NC,2020-03-09,68,67,0,0,0,1
O,2020-03-09,32,32,0,0,0,0
OR,2020-03-09,23,23,0,0,0,0
P,2020-03-09,0,0,0,0,0,0
PM,2020-03-09,16,16,0,0,0,0
PO,2020-03-09,14,14,0,0,0,0
S,2020-03-09,9,9,0,0,0,0
SA,2020-03-09,26,26,0,0,0,0
SE,2020-03-09,36,36,0,0,0,0
SG,2020-03-09,26,25,1,0,0,0
SO,2020-03-09,16,16,0,0,0,0
SS,2020-03-09,24,24,0,0,0,0
T,2020-03-09,12,10,0,0,0,2
TE,2020-03-09,5,5,0,0,0,0
TF,2020-03-09,32,32,0,0,0,0
TO,2020-03-09,44,41,3,0,0,0
V,2020-03-09,97,93,4,0,0,0
VA,2020-03-09,13,13,0,0,0,0
VI,2020-03-09,61,61,0,0,0,0
Z,2020-03-09,32,32,0,0,0,0
ZA,2020-03-09,5,4,1,0,0,0
A,2020-03-10,106,103,2,0,0,1
AB,2020-03-10,41,40,1,0,0,0
AL,2020-03-10,7,7,0,0,0,0
AV,2020-03-10,20,20,0,0,0,0
B,2020-03-10,692,670,0,0,3,19
BA,2020-03-10,17,17,0,0,0,0
BI,2020-03-10,97,97,0,0,0,0
BU,2020-03-10,35,35,0,0,0,0
C,2020-03-10,53,53,0,0,0,0
CA,2020-03-10,19,19,0,0,0,0
CC,2020-03-10,16,16,0,0,0,0
CE,2020-03-10,1,1,0,0,0,0
CO,2020-03-10,22,22,0,0,0,0
CR,2020-03-10,93,92,1,0,0,0
CS,2020-03-10,21,21,0,0,0,0
CU,2020-03-10,34,26,8,0,0,0
GC,2020-03-10,22,22,0,0,0,0
GI,2020-03-10,44,43,0,0,0,1
GR,2020-03-10,30,29,1,0,0,0
GU,2020-03-10,26,26,0,0,0,0
H,2020-03-10,2,2,0,0,0,0
HU,2020-03-10,11,10,0,1,0,0
J,2020-03-10,23,23,0,0,0,0
L,2020-03-10,21,20,0,0,1,0
LE,2020-03-10,11,11,0,0,0,0
LO,2020-03-10,88,88,0,0,0,0
LU,2020-03-10,16,16,0,0,0,0
M,2020-03-10,2062,2061,1,0,0,0
MA,2020-03-10,67,66,1,0,0,0
ME,2020-03-10,5,5,0,0,0,0
MU,2020-03-10,50,48,2,0,0,0
NA,2020-03-10,84,84,0,0,0,0
NC,2020-03-10,92,91,0,0,0,1
O,2020-03-10,53,53,0,0,0,0
OR,2020-03-10,15,15,0,0,0,0
P,2020-03-10,4,3,1,0,0,0
PM,2020-03-10,36,34,2,0,0,0
PO,2020-03-10,29,29,0,0,0,0
S,2020-03-10,3,3,0,0,0,0
SA,2020-03-10,46,46,0,0,0,0
SE,2020-03-10,41,41,0,0,0,0
SG,2020-03-10,35,35,0,0,0,0
SO,2020-03-10,11,10,1,0,0,0
SS,2020-03-10,34,33,0,1,0,0
T,2020-03-10,19,18,0,0,0,1
TE,2020-03-10,8,8,0,0,0,0
TF,2020-03-10,26,26,0,0,0,0
TO,2020-03-10,74,72,2,0,0,0
V,2020-03-10,151,148,3,0,0,0
VA,2020-03-10,23,23,0,0,0,0
VI,2020-03-10,95,95,0,0,0,0
Z,2020-03-10,39,38,0,1,0,0
ZA,2020-03-10,9,8,1,0,0,0
A,2020-03-11,110,107,2,0,0,1
AB,2020-03-11,59,58,1,0,0,0
AL,2020-03-11,10,10,0,0,0,0
AV,2020-03-11,21,20,1,0,0,0
B,2020-03-11,658,637,0,0,3,18
BA,2020-03-11,16,16,0,0,0,0
BI,2020-03-11,103,102,0,0,0,1
BU,2020-03-11,36,35,1,0,0,0
C,2020-03-11,52,51,0,0,1,0
CA,2020-03-11,28,28,0,0,0,0
CC,2020-03-11,41,39,2,0,0,0
CE,2020-03-11,2,2,0,0,0,0
CO,2020-03-11,18,18,0,0,0,0
CR,2020-03-11,113,109,3,0,1,0
CS,2020-03-11,20,20,0,0,0,0
CU,2020-03-11,37,31,6,0,0,0
GC,2020-03-11,20,20,0,0,0,0
GI,2020-03-11,30,28,0,0,0,2
GR,2020-03-11,41,41,0,0,0,0
GU,2020-03-11,26,26,0,0,0,0
H,2020-03-11,9,9,0,0,0,0
HU,2020-03-11,6,6,0,0,0,0
J,2020-03-11,27,27,0,0,0,0
L,2020-03-11,10,10,0,0,0,0
LE,2020-03-11,24,21,3,0,0,0
LO,2020-03-11,69,69,0,0,0,0
LU,2020-03-11,13,13,0,0,0,0
M,2020-03-11,1991,1991,0,0,0,0
MA,2020-03-11,82,81,1,0,0,0
ME,2020-03-11,4,4,0,0,0,0
MU,2020-03-11,60,58,2,0,0,0
NA,2020-03-11,109,109,0,0,0,0
NC,2020-03-11,89,88,0,0,0,1
O,2020-03-11,43,43,0,0,0,0
OR,2020-03-11,27,27,0,0,0,0
P,2020-03-11,10,10,0,0,0,0
PM,2020-03-11,42,41,1,0,0,0
PO,2020-03-11,39,39,0,0,0,0
S,2020-03-11,17,17,0,0,0,0
SA,2020-03-11,34,34,0,0,0,0
SE,2020-03-11,37,36,1,0,0,0
SG,2020-03-11,41,41,0,0,0,0
SO,2020-03-11,17,16,1,0,0,0
SS,2020-03-11,36,34,0,0,0,2
T,2020-03-11,21,21,0,0,0,0
TE,2020-03-11,6,6,0,0,0,0
TF,2020-03-11,38,37,0,0,0,1
TO,2020-03-11,68,64,4,0,0,0
V,2020-03-11,143,138,3,0,0,2
VA,2020-03-11,36,36,0,0,0,0
VI,2020-03-11,85,85,0,0,0,0
Z,2020-03-11,55,55,0,0,0,0
ZA,2020-03-11,9,8,1,0,0,0
A,2020-03-12,126,124,1,0,0,1
AB,2020-03-12,82,79,3,0,0,0
AL,2020-03-12,11,11,0,0,0,0
AV,2020-03-12,23,21,2,0,0,0
B,2020-03-12,893,873,0,0,3,17
BA,2020-03-12,29,29,0,0,0,0
BI,2020-03-12,119,116,0,1,0,2
BU,2020-03-12,37,37,0,0,0,0
C,2020-03-12,77,77,0,0,0,0
CA,2020-03-12,26,25,1,0,0,0
CC,2020-03-12,42,42,0,0,0,0
CE,2020-03-12,1,1,0,0,0,0
CO,2020-03-12,25,25,0,0,0,0
CR,2020-03-12,144,141,1,0,2,0
CS,2020-03-12,45,45,0,0,0,0
CU,2020-03-12,45,35,10,0,0,0
GC,2020-03-12,30,30,0,0,0,0
GI,2020-03-12,50,50,0,0,0,0
GR,2020-03-12,57,57,0,0,0,0
GU,2020-03-12,51,51,0,0,0,0
H,2020-03-12,9,9,0,0,0,0
HU,2020-03-12,9,8,0,0,1,0
J,2020-03-12,31,31,0,0,0,0
L,2020-03-12,22,22,0,0,0,0
LE,2020-03-12,37,36,1,0,0,0
LO,2020-03-12,72,72,0,0,0,0
LU,2020-03-12,21,21,0,0,0,0
M,2020-03-12,2390,2387,1,2,0,0
MA,2020-03-12,93,93,0,0,0,0
ME,2020-03-12,2,2,0,0,0,0
MU,2020-03-12,40,40,0,0,0,0
NA,2020-03-12,140,140,0,0,0,0
NC,2020-03-12,102,102,0,0,0,0
O,2020-03-12,57,57,0,0,0,0
OR,2020-03-12,30,30,0,0,0,0
P,2020-03-12,10,10,0,0,0,0
PM,2020-03-12,41,39,2,0,0,0
PO,2020-03-12,54,54,0,0,0,0
S,2020-03-12,36,36,0,0,0,0
SA,2020-03-12,57,57,0,0,0,0
SE,2020-03-12,51,51,0,0,0,0
SG,2020-03-12,53,53,0,0,0,0
SO,2020-03-12,31,31,0,0,0,0
SS,2020-03-12,45,45,0,0,0,0
T,2020-03-12,30,30,0,0,0,0
TE,2020-03-12,10,10,0,0,0,0
TF,2020-03-12,42,41,0,0,0,1
TO,2020-03-12,91,88,3,0,0,0
V,2020-03-12,193,189,3,0,0,1
VA,2020-03-12,48,48,0,0,0,0
VI,2020-03-12,104,104,0,0,0,0
Z,2020-03-12,63,63,0,0,0,0
ZA,2020-03-12,15,15,0,0,0,0
A,2020-03-13,154,146,3,0,0,5
AB,2020-03-13,106,94,12,0,0,0
AL,2020-03-13,16,15,1,0,0,0
AV,2020-03-13,62,61,1,0,0,0
B,2020-03-13,1179,1131,0,0,7,41
BA,2020-03-13,19,19,0,0,0,0
BI,2020-03-13,209,205,0,0,0,4
BU,2020-03-13,50,50,0,0,0,0
C,2020-03-13,99,99,0,0,0,0
CA,2020-03-13,33,32,1,0,0,0
CC,2020-03-13,62,60,2,0,0,0
CE,2020-03-13,6,6,0,0,0,0
CO,2020-03-13,46,46,0,0,0,0
CR,2020-03-13,233,226,4,0,3,0
CS,2020-03-13,54,54,0,0,0,0
CU,2020-03-13,65,52,13,0,0,0
GC,2020-03-13,43,43,0,0,0,0
GI,2020-03-13,70,70,0,0,0,0
GR,2020-03-13,76,74,2,0,0,0
GU,2020-03-13,58,57,1,0,0,0
H,2020-03-13,14,14,0,0,0,0
HU,2020-03-13,18,18,0,0,0,0
J,2020-03-13,44,42,2,0,0,0
L,2020-03-13,34,34,0,0,0,0
LE,2020-03-13,58,54,4,0,0,0
LO,2020-03-13,108,106,2,0,0,0
LU,2020-03-13,27,27,0,0,0,0
M,2020-03-13,2903,2900,0,3,0,0
MA,2020-03-13,141,141,0,0,0,0
ME,2020-03-13,9,9,0,0,0,0
MU,2020-03-13,74,70,4,0,0,0
NA,2020-03-13,138,138,0,0,0,0
NC,2020-03-13,164,164,0,0,0,0
O,2020-03-13,70,70,0,0,0,0
OR,2020-03-13,39,39,0,0,0,0
P,2020-03-13,8,8,0,0,0,0
PM,2020-03-13,61,61,0,0,0,0
PO,2020-03-13,82,81,0,0,1,0
S,2020-03-13,54,54,0,0,0,0
SA,2020-03-13,69,69,0,0,0,0
SE,2020-03-13,85,84,1,0,0,0
SG,2020-03-13,73,73,0,0,0,0
SO,2020-03-13,39,38,1,0,0,0
SS,2020-03-13,69,68,0,0,0,1
T,2020-03-13,39,39,0,0,0,0
TE,2020-03-13,10,10,0,0,0,0
TF,2020-03-13,63,63,0,0,0,0
TO,2020-03-13,123,117,6,0,0,0
V,2020-03-13,246,246,0,0,0,0
VA,2020-03-13,82,82,0,0,0,0
VI,2020-03-13,138,138,0,0,0,0
Z,2020-03-13,91,91,0,0,0,0
ZA,2020-03-13,10,10,0,0,0,0
A,2020-03-14,173,168,1,0,0,4
AB,2020-03-14,94,92,2,0,0,0
AL,2020-03-14,11,11,0,0,0,0
AV,2020-03-14,61,61,0,0,0,0
