provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
L,2021-02-15,90,51,0,7,1,31
LE,2021-02-15,109,93,0,16,0,0
LO,2021-02-15,25,13,0,12,0,0
LU,2021-02-15,44,37,0,7,0,0
M,2021-02-15,1992,986,0,1006,0,0
MA,2021-02-15,297,144,0,153,0,0
ML,2021-02-15,21,6,0,15,0,0
MU,2021-02-15,126,60,0,66,0,0
NA,2021-02-15,64,41,0,23,0,0
NC,2021-02-15,28,20,0,8,0,0
O,2021-02-15,192,172,0,20,0,0
OR,2021-02-15,15,13,0,2,0,0
P,2021-02-15,32,15,0,17,0,0
PM,2021-02-15,96,71,0,25,0,0
PO,2021-02-15,132,126,0,6,0,0
S,2021-02-15,96,92,0,4,0,0
SA,2021-02-15,43,30,0,13,0,0
SE,2021-02-15,301,183,0,118,0,0
SG,2021-02-15,31,14,0,17,0,0
SO,2021-02-15,29,8,0,21,0,0
SS,2021-02-15,112,65,0,47,0,0
T,2021-02-15,103,41,0,21,0,41
TE,2021-02-15,42,42,0,0,0,0
TF,2021-02-15,59,33,0,26,0,0
TO,2021-02-15,99,59,0,40,0,0
V,2021-02-15,363,175,0,34,0,154
VA,2021-02-15,69,23,0,46,0,0
VI,2021-02-15,57,31,0,26,0,0
Z,2021-02-15,188,182,0,6,0,0
ZA,2021-02-15,9,7,0,2,0,0
A,2021-02-16,215,139,0,33,0,43
AB,2021-02-16,29,24,0,5,0,0
AL,2021-02-16,162,122,0,40,0,0
AV,2021-02-16,6,1,0,5,0,0
B,2021-02-16,1308,809,0,135,13,351
BA,2021-02-16,39,25,0,14,0,0
BI,2021-02-16,294,181,0,113,0,0
BU,2021-02-16,68,9,0,59,0,0
C,2021-02-16,157,136,0,21,0,0
CA,2021-02-16,229,178,0,51,0,0
CC,2021-02-16,11,9,0,2,0,0
CE,2021-02-16,23,1,0,22,0,0
CO,2021-02-16,98,57,0,41,0,0
CR,2021-02-16,31,21,0,10,0,0
CS,2021-02-16,73,36,0,3,0,34
CU,2021-02-16,26,23,0,3,0,0
GC,2021-02-16,109,86,0,23,0,0
GI,2021-02-16,167,88,0,14,7,58
GR,2021-02-16,169,137,0,32,0,0
GU,2021-02-16,40,25,0,15,0,0
H,2021-02-16,81,65,0,16,0,0
HU,2021-02-16,15,15,0,0,0,0
J,2021-02-16,84,62,0,22,0,0
L,2021-02-16,158,93,0,17,5,43
LE,2021-02-16,102,81,0,21,0,0
LO,2021-02-16,16,9,0,7,0,0
LU,2021-02-16,39,38,0,1,0,0
M,2021-02-16,1829,1035,0,794,0,0
MA,2021-02-16,335,205,0,130,0,0
ML,2021-02-16,32,17,0,15,0,0
MU,2021-02-16,155,92,0,63,0,0
NA,2021-02-16,73,44,0,29,0,0
NC,2021-02-16,21,11,0,10,0,0
O,2021-02-16,162,143,0,19,0,0
OR,2021-02-16,20,17,0,3,0,0
P,2021-02-16,30,9,0,21,0,0
PM,2021-02-16,77,55,0,22,0,0
PO,2021-02-16,110,95,0,15,0,0
S,2021-02-16,59,54,0,5,0,0
SA,2021-02-16,39,27,0,12,0,0
SE,2021-02-16,319,192,0,127,0,0
SG,2021-02-16,22,7,0,15,0,0
SO,2021-02-16,34,23,0,11,0,0
SS,2021-02-16,97,55,0,42,0,0
T,2021-02-16,97,40,0,14,1,42
TE,2021-02-16,41,40,0,1,0,0
TF,2021-02-16,73,51,0,22,0,0
TO,2021-02-16,88,63,0,25,0,0
V,2021-02-16,321,179,0,31,0,111
VA,2021-02-16,55,14,0,41,0,0
VI,2021-02-16,54,30,0,24,0,0
Z,2021-02-16,172,164,0,8,0,0
ZA,2021-02-16,10,6,0,4,0,0
A,2021-02-17,182,129,0,26,0,27
AB,2021-02-17,29,23,0,6,0,0
AL,2021-02-17,154,119,0,35,0,0
AV,2021-02-17,26,20,0,6,0,0
B,2021-02-17,1240,790,0,101,14,335
BA,2021-02-17,24,14,0,10,0,0
BI,2021-02-17,235,132,0,103,0,0
BU,2021-02-17,76,16,0,60,0,0
C,2021-02-17,156,130,0,26,0,0
CA,2021-02-17,177,137,0,40,0,0
CC,2021-02-17,10,5,0,5,0,0
CE,2021-02-17,17,1,0,16,0,0
CO,2021-02-17,84,46,0,38,0,0
CR,2021-02-17,34,26,0,8,0,0
CS,2021-02-17,73,32,0,3,0,38
CU,2021-02-17,10,9,0,1,0,0
GC,2021-02-17,87,68,0,19,0,0
GI,2021-02-17,157,67,0,18,5,67
GR,2021-02-17,137,120,0,17,0,0
GU,2021-02-17,43,24,0,19,0,0
H,2021-02-17,51,44,0,7,0,0
HU,2021-02-17,19,19,0,0,0,0
J,2021-02-17,84,53,0,31,0,0
L,2021-02-17,126,71,0,6,2,47
LE,2021-02-17,76,56,0,20,0,0
LO,2021-02-17,19,11,0,8,0,0
LU,2021-02-17,43,42,0,1,0,0
M,2021-02-17,1563,798,0,765,0,0
MA,2021-02-17,210,137,0,73,0,0
ML,2021-02-17,21,9,0,12,0,0
MU,2021-02-17,134,74,0,59,0,1
NA,2021-02-17,58,42,0,16,0,0
NC,2021-02-17,13,12,0,1,0,0
O,2021-02-17,142,126,0,16,0,0
OR,2021-02-17,21,18,0,3,0,0
P,2021-02-17,28,11,0,17,0,0
PM,2021-02-17,84,70,0,14,0,0
PO,2021-02-17,92,82,0,10,0,0
S,2021-02-17,50,50,0,0,0,0
SA,2021-02-17,37,26,0,11,0,0
SE,2021-02-17,345,220,0,125,0,0
SG,2021-02-17,20,8,0,12,0,0
SO,2021-02-17,29,19,0,10,0,0
SS,2021-02-17,75,31,0,44,0,0
T,2021-02-17,90,47,0,11,1,31
TE,2021-02-17,42,42,0,0,0,0
TF,2021-02-17,73,31,0,42,0,0
TO,2021-02-17,86,61,0,24,1,0
V,2021-02-17,264,134,0,27,0,103
VA,2021-02-17,50,16,0,34,0,0
VI,2021-02-17,49,29,0,20,0,0
Z,2021-02-17,144,144,0,0,0,0
ZA,2021-02-17,10,8,0,2,0,0
A,2021-02-18,156,108,0,25,0,23
AB,2021-02-18,22,20,0,2,0,0
AL,2021-02-18,162,129,0,33,0,0
AV,2021-02-18,4,2,0,2,0,0
B,2021-02-18,1262,795,0,111,21,335
BA,2021-02-18,20,14,0,6,0,0
BI,2021-02-18,201,105,0,96,0,0
BU,2021-02-18,47,10,0,37,0,0
C,2021-02-18,143,126,0,17,0,0
CA,2021-02-18,160,134,0,26,0,0
CC,2021-02-18,29,29,0,0,0,0
CE,2021-02-18,8,0,0,8,0,0
CO,2021-02-18,87,52,0,35,0,0
CR,2021-02-18,31,26,0,5,0,0
CS,2021-02-18,67,26,0,5,0,36
CU,2021-02-18,7,3,0,4,0,0
GC,2021-02-18,84,66,0,18,0,0
GI,2021-02-18,150,64,0,17,4,65
GR,2021-02-18,133,118,0,15,0,0
GU,2021-02-18,36,19,0,17,0,0
H,2021-02-18,38,31,0,7,0,0
HU,2021-02-18,21,21,0,0,0,0
J,2021-02-18,59,40,0,19,0,0
L,2021-02-18,120,71,0,9,4,36
LE,2021-02-18,92,70,0,22,0,0
LO,2021-02-18,21,14,0,7,0,0
LU,2021-02-18,28,28,0,0,0,0
M,2021-02-18,1349,748,0,601,0,0
MA,2021-02-18,214,129,0,85,0,0
ML,2021-02-18,16,4,0,12,0,0
MU,2021-02-18,118,71,1,46,0,0
NA,2021-02-18,78,50,0,28,0,0
NC,2021-02-18,13,7,0,6,0,0
O,2021-02-18,116,104,0,12,0,0
OR,2021-02-18,14,13,0,1,0,0
P,2021-02-18,29,5,0,24,0,0
PM,2021-02-18,69,50,0,19,0,0
PO,2021-02-18,121,110,0,11,0,0
S,2021-02-18,78,74,0,4,0,0
SA,2021-02-18,30,17,0,13,0,0
SE,2021-02-18,249,163,0,86,0,0
SG,2021-02-18,14,6,0,8,0,0
SO,2021-02-18,44,31,0,13,0,0
SS,2021-02-18,109,46,0,63,0,0
T,2021-02-18,69,30,0,14,0,25
TE,2021-02-18,30,30,0,0,0,0
TF,2021-02-18,67,36,0,31,0,0
TO,2021-02-18,82,61,0,21,0,0
V,2021-02-18,184,90,0,17,0,77
VA,2021-02-18,34,13,0,21,0,0
VI,2021-02-18,56,30,0,26,0,0
Z,2021-02-18,135,132,0,3,0,0
ZA,2021-02-18,7,6,0,1,0,0
A,2021-02-19,151,97,0,25,0,29
AB,2021-02-19,20,17,0,3,0,0
AL,2021-02-19,140,102,0,38,0,0
AV,2021-02-19,13,3,0,10,0,0
B,2021-02-19,1073,621,0,129,7,316
BA,2021-02-19,57,41,0,16,0,0
BI,2021-02-19,245,139,0,106,0,0
BU,2021-02-19,59,11,0,48,0,0
C,2021-02-19,122,108,0,14,0,0
CA,2021-02-19,173,128,0,45,0,0
CC,2021-02-19,7,6,0,1,0,0
CE,2021-02-19,13,0,0,13,0,0
CO,2021-02-19,96,62,0,34,0,0
CR,2021-02-19,26,22,0,4,0,0
CS,2021-02-19,56,15,0,7,0,34
CU,2021-02-19,15,10,0,5,0,0
GC,2021-02-19,84,62,0,22,0,0
GI,2021-02-19,170,66,0,26,3,75
GR,2021-02-19,152,131,0,21,0,0
GU,2021-02-19,38,22,0,16,0,0
H,2021-02-19,41,39,0,2,0,0
HU,2021-02-19,25,25,0,0,0,0
J,2021-02-19,52,35,0,17,0,0
L,2021-02-19,111,76,0,10,2,23
LE,2021-02-19,104,76,0,28,0,0
LO,2021-02-19,21,10,0,11,0,0
LU,2021-02-19,24,22,0,2,0,0
M,2021-02-19,1540,823,0,717,0,0
MA,2021-02-19,207,126,0,81,0,0
ML,2021-02-19,29,11,0,18,0,0
MU,2021-02-19,125,64,0,61,0,0
NA,2021-02-19,55,32,0,23,0,0
NC,2021-02-19,15,12,0,3,0,0
O,2021-02-19,122,106,0,16,0,0
OR,2021-02-19,11,9,0,2,0,0
P,2021-02-19,40,17,0,23,0,0
PM,2021-02-19,55,36,0,19,0,0
PO,2021-02-19,89,84,0,5,0,0
S,2021-02-19,55,54,0,1,0,0
SA,2021-02-19,45,31,0,14,0,0
SE,2021-02-19,219,135,0,84,0,0
SG,2021-02-19,22,13,0,9,0,0
SO,2021-02-19,20,14,0,6,0,0
SS,2021-02-19,108,52,0,56,0,0
T,2021-02-19,87,36,0,22,2,27
TE,2021-02-19,22,22,0,0,0,0
TF,2021-02-19,77,55,0,22,0,0
TO,2021-02-19,81,56,0,24,1,0
V,2021-02-19,217,114,0,21,0,82
VA,2021-02-19,42,13,0,29,0,0
VI,2021-02-19,56,25,0,31,0,0
Z,2021-02-19,146,138,0,8,0,0
ZA,2021-02-19,17,8,0,9,0,0
A,2021-02-20,124,78,0,16,0,30
AB,2021-02-20,22,18,0,4,0,0
AL,2021-02-20,170,143,0,27,0,0
AV,2021-02-20,9,4,0,5,0,0
B,2021-02-20,849,467,0,84,8,290
BA,2021-02-20,35,16,0,19,0,0
BI,2021-02-20,220,140,0,80,0,0
BU,2021-02-20,45,8,0,37,0,0
C,2021-02-20,132,109,0,23,0,0
CA,2021-02-20,114,76,0,38,0,0
CC,2021-02-20,8,5,0,3,0,0
CE,2021-02-20,6,0,0,6,0,0
CO,2021-02-20,74,45,0,29,0,0
CR,2021-02-20,16,11,0,5,0,0
CS,2021-02-20,49,19,0,7,0,23
CU,2021-02-20,12,10,0,2,0,0
GC,2021-02-20,107,80,0,27,0,0
GI,2021-02-20,121,52,0,13,1,55
GR,2021-02-20,112,89,0,23,0,0
GU,2021-02-20,37,19,0,18,0,0
H,2021-02-20,30,23,0,7,0,0
HU,2021-02-20,25,25,0,0,0,0
J,2021-02-20,67,43,0,24,0,0
L,2021-02-20,87,47,0,13,1,26
LE,2021-02-20,47,31,0,16,0,0
LO,2021-02-20,8,5,0,3,0,0
LU,2021-02-20,30,27,0,3,0,0
M,2021-02-20,1139,563,0,576,0,0
MA,2021-02-20,154,94,0,60,0,0
ML,2021-02-20,20,7,0,13,0,0
MU,2021-02-20,97,59,0,38,0,0
NA,2021-02-20,55,41,0,14,0,0
NC,2021-02-20,15,9,0,6,0,0
O,2021-02-20,151,140,0,11,0,0
OR,2021-02-20,19,18,0,1,0,0
P,2021-02-20,23,7,0,16,0,0
PM,2021-02-20,51,39,0,12,0,0
PO,2021-02-20,74,66,0,8,0,0
S,2021-02-20,52,52,0,0,0,0
SA,2021-02-20,49,32,0,17,0,0
SE,2021-02-20,157,99,0,58,0,0
SG,2021-02-20,11,8,0,3,0,0
SO,2021-02-20,21,13,0,8,0,0
SS,2021-02-20,81,44,0,37,0,0
T,2021-02-20,58,27,0,7,2,22
TE,2021-02-20,14,14,0,0,0,0
TF,2021-02-20,68,34,0,34,0,0
TO,2021-02-20,29,20,0,9,0,0
V,2021-02-20,179,99,0,13,0,67
VA,2021-02-20,31,13,0,18,0,0
VI,2021-02-20,59,40,0,19,0,0
Z,2021-02-20,120,119,0,1,0,0
ZA,2021-02-20,5,4,0,1,0,0
A,2021-02-21,92,63,0,15,0,14
AB,2021-02-21,17,13,0,4,0,0
AL,2021-02-21,99,73,0,26,0,0
AV,2021-02-21,10,2,0,8,0,0
B,2021-02-21,716,355,0,96,5,260
BA,2021-02-21,27,15,0,12,0,0
BI,2021-02-21,173,106,0,67,0,0
BU,2021-02-21,32,6,0,26,0,0
C,2021-02-21,113,97,0,16,0,0
CA,2021-02-21,82,58,0,24,0,0
CC,2021-02-21,8,4,0,4,0,0
CE,2021-02-21,13,2,0,11,0,0
CO,2021-02-21,27,11,0,16,0,0
CR,2021-02-21,15,6,0,9,0,0
CS,2021-02-21,27,13,0,3,0,11
CU,2021-02-21,9,9,0,0,0,0
GC,2021-02-21,106,80,0,26,0,0
GI,2021-02-21,85,34,0,6,0,45
GR,2021-02-21,82,52,0,30,0,0
GU,2021-02-21,22,14,0,8,0,0
H,2021-02-21,14,9,0,5,0,0
HU,2021-02-21,18,18,0,0,0,0
J,2021-02-21,31,19,0,12,0,0
L,2021-02-21,77,35,0,5,0,37
LE,2021-02-21,50,39,0,11,0,0
LO,2021-02-21,12,9,0,3,0,0
LU,2021-02-21,17,16,0,1,0,0
M,2021-02-21,1028,493,0,535,0,0
MA,2021-02-21,106,64,0,42,0,0
ML,2021-02-21,17,6,0,11,0,0
MU,2021-02-21,62,38,0,24,0,0
NA,2021-02-21,65,45,0,20,0,0
NC,2021-02-21,7,4,0,2,1,0
O,2021-02-21,151,129,0,22,0,0
OR,2021-02-21,11,9,0,2,0,0
P,2021-02-21,12,6,0,6,0,0
PM,2021-02-21,42,24,0,18,0,0
PO,2021-02-21,62,56,0,6,0,0
S,2021-02-21,40,38,0,2,0,0
SA,2021-02-21,22,10,0,12,0,0
SE,2021-02-21,135,61,0,74,0,0
SG,2021-02-21,15,8,0,7,0,0
SO,2021-02-21,19,10,0,9,0,0
SS,2021-02-21,91,39,0,52,0,0
T,2021-02-21,50,25,0,5,2,18
TE,2021-02-21,15,15,0,0,0,0
TF,2021-02-21,56,28,0,28,0,0
TO,2021-02-21,32,22,0,10,0,0
V,2021-02-21,106,49,0,17,0,40
VA,2021-02-21,29,13,0,16,0,0
VI,2021-02-21,71,46,0,25,0,0
Z,2021-02-21,95,91,0,4,0,0
ZA,2021-02-21,3,1,0,2,0,0
A,2021-02-22,106,68,0,20,0,18
AB,2021-02-22,14,11,0,3,0,0
AL,2021-02-22,159,120,0,39,0,0
AV,2021-02-22,3,1,0,2,0,0
B,2021-02-22,1306,784,0,106,20,396
BA,2021-02-22,19,11,0,8,0,0
BI,2021-02-22,231,118,0,113,0,0
BU,2021-02-22,69,11,0,58,0,0
C,2021-02-22,132,109,0,23,0,0
CA,2021-02-22,113,63,0,50,0,0
CC,2021-02-22,9,4,0,4,0,1
CE,2021-02-22,7,2,0,5,0,0
CO,2021-02-22,55,23,0,32,0,0
CR,2021-02-22,17,12,0,5,0,0
CS,2021-02-22,38,19,0,8,0,11
CU,2021-02-22,12,9,0,3,0,0
GC,2021-02-22,103,75,0,28,0,0
GI,2021-02-22,191,94,0,26,2,69
GR,2021-02-22,132,113,0,19,0,0
GU,2021-02-22,34,28,0,6,0,0
H,2021-02-22,34,23,0,11,0,0
HU,2021-02-22,37,37,0,0,0,0
J,2021-02-22,53,35,0,18,0,0
L,2021-02-22,109,76,0,3,1,29
LE,2021-02-22,78,54,0,24,0,0
LO,2021-02-22,17,11,0,6,0,0
LU,2021-02-22,30,26,0,4,0,0
M,2021-02-22,1503,708,0,795,0,0
MA,2021-02-22,182,99,0,83,0,0
ML,2021-02-22,20,5,0,15,0,0
MU,2021-02-22,104,57,0,47,0,0
NA,2021-02-22,62,43,0,19,0,0
NC,2021-02-22,18,12,0,6,0,0
O,2021-02-22,142,133,0,9,0,0
OR,2021-02-22,18,15,0,3,0,0
P,2021-02-22,17,5,0,12,0,0
PM,2021-02-22,58,41,0,17,0,0
PO,2021-02-22,86,77,0,9,0,0
S,2021-02-22,52,49,0,3,0,0
SA,2021-02-22,36,24,0,12,0,0
SE,2021-02-22,238,124,0,114,0,0
SG,2021-02-22,13,7,0,6,0,0
SO,2021-02-22,25,14,0,11,0,0
SS,2021-02-22,82,48,0,34,0,0
T,2021-02-22,78,38,0,17,2,21
TE,2021-02-22,22,22,0,0,0,0
TF,2021-02-22,81,55,0,26,0,0
TO,2021-02-22,65,40,0,24,1,0
V,2021-02-22,182,90,0,28,0,64
VA,2021-02-22,50,16,0,34,0,0
VI,2021-02-22,48,17,0,31,0,0
Z,2021-02-22,134,132,0,2,0,0
ZA,2021-02-22,12,11,0,1,0,0
A,2021-02-23,146,109,0,15,0,22
AB,2021-02-23,21,14,0,7,0,0
AL,2021-02-23,175,142,0,33,0,0
AV,2021-02-23,11,5,0,6,0,0
B,2021-02-23,1252,813,0,105,16,318
BA,2021-02-23,29,10,0,19,0,0
BI,2021-02-23,177,101,0,76,0,0
BU,2021-02-23,49,9,0,40,0,0
C,2021-02-23,105,95,0,10,0,0
CA,2021-02-23,130,98,0,32,0,0
CC,2021-02-23,12,8,0,4,0,0
CE,2021-02-23,21,2,0,19,0,0
CO,2021-02-23,84,29,0,55,0,0
CR,2021-02-23,18,12,0,6,0,0
CS,2021-02-23,34,24,0,3,0,7
CU,2021-02-23,17,17,0,0,0,0
GC,2021-02-23,120,97,0,23,0,0
GI,2021-02-23,139,62,0,23,8,46
GR,2021-02-23,158,124,0,34,0,0
GU,2021-02-23,45,29,0,16,0,0
H,2021-02-23,41,35,0,6,0,0
HU,2021-02-23,28,28,0,0,0,0
J,2021-02-23,59,44,0,15,0,0
L,2021-02-23,127,78,0,10,4,35
LE,2021-02-23,84,52,0,32,0,0
LO,2021-02-23,20,9,0,11,0,0
LU,2021-02-23,21,18,0,3,0,0
M,2021-02-23,1394,762,0,632,0,0
MA,2021-02-23,150,83,0,67,0,0
ML,2021-02-23,27,6,0,21,0,0
MU,2021-02-23,118,83,0,35,0,0
NA,2021-02-23,68,49,0,19,0,0
NC,2021-02-23,7,4,0,2,1,0
O,2021-02-23,165,151,0,14,0,0
OR,2021-02-23,10,8,0,2,0,0
P,2021-02-23,9,4,0,5,0,0
PM,2021-02-23,54,38,0,16,0,0
PO,2021-02-23,96,84,0,12,0,0
S,2021-02-23,46,45,0,1,0,0
SA,2021-02-23,32,23,0,9,0,0
SE,2021-02-23,241,133,0,108,0,0
SG,2021-02-23,20,12,0,8,0,0
SO,2021-02-23,14,5,0,9,0,0
SS,2021-02-23,81,46,0,35,0,0
T,2021-02-23,63,29,0,7,1,26
TE,2021-02-23,30,30,0,0,0,0
TF,2021-02-23,67,37,0,30,0,0
TO,2021-02-23,57,40,0,17,0,0
V,2021-02-23,168,100,0,16,0,52
VA,2021-02-23,43,19,0,24,0,0
VI,2021-02-23,55,26,0,29,0,0
Z,2021-02-23,123,120,0,3,0,0
ZA,2021-02-23,6,3,0,3,0,0
A,2021-02-24,95,65,0,13,0,17
AB,2021-02-24,15,9,0,6,0,0
AL,2021-02-24,147,110,0,37,0,0
AV,2021-02-24,7,2,0,5,0,0
B,2021-02-24,1106,673,0,115,21,297
BA,2021-02-24,28,10,0,18,0,0
BI,2021-02-24,192,110,0,82,0,0
BU,2021-02-24,43,8,0,35,0,0
C,2021-02-24,109,96,0,13,0,0
CA,2021-02-24,105,74,0,31,0,0
CC,2021-02-24,14,10,0,4,0,0
CE,2021-02-24,12,1,0,11,0,0
CO,2021-02-24,91,40,0,51,0,0
CR,2021-02-24,22,13,0,9,0,0
CS,2021-02-24,36,21,0,5,0,10
CU,2021-02-24,4,4,0,0,0,0
GC,2021-02-24,106,86,0,20,0,0
GI,2021-02-24,135,76,0,16,3,40
GR,2021-02-24,136,91,0,45,0,0
GU,2021-02-24,34,21,0,13,0,0
H,2021-02-24,32,27,0,5,0,0
HU,2021-02-24,27,27,0,0,0,0
J,2021-02-24,48,38,0,10,0,0
L,2021-02-24,106,63,0,8,2,33
LE,2021-02-24,59,47,0,12,0,0
LO,2021-02-24,14,6,0,7,1,0
LU,2021-02-24,12,11,0,1,0,0
M,2021-02-24,1214,671,0,543,0,0
MA,2021-02-24,153,98,0,55,0,0
ML,2021-02-24,18,5,0,13,0,0
MU,2021-02-24,85,54,0,31,0,0
NA,2021-02-24,80,59,0,21,0,0
NC,2021-02-24,15,6,0,8,0,1
O,2021-02-24,112,93,0,19,0,0
OR,2021-02-24,18,17,0,1,0,0
P,2021-02-24,11,7,0,4,0,0
PM,2021-02-24,40,30,0,10,0,0
PO,2021-02-24,94,84,0,10,0,0
S,2021-02-24,52,49,0,3,0,0
SA,2021-02-24,20,11,0,9,0,0
SE,2021-02-24,189,118,0,71,0,0
SG,2021-02-24,16,11,0,5,0,0
SO,2021-02-24,24,13,0,11,0,0
SS,2021-02-24,48,23,0,25,0,0
T,2021-02-24,56,31,0,14,0,11
TE,2021-02-24,11,11,0,0,0,0
TF,2021-02-24,72,45,0,27,0,0
TO,2021-02-24,57,32,0,25,0,0
V,2021-02-24,154,86,0,21,0,47
VA,2021-02-24,33,11,0,22,0,0
VI,2021-02-24,58,29,0,29,0,0
Z,2021-02-24,111,109,0,1,1,0
ZA,2021-02-24,9,9,0,0,0,0
A,2021-02-25,116,76,0,18,0,22
AB,2021-02-25,13,6,0,7,0,0
AL,2021-02-25,129,92,0,37,0,0
AV,2021-02-25,9,4,0,5,0,0
B,2021-02-25,951,580,0,101,13,257
BA,2021-02-25,25,16,0,9,0,0
BI,2021-02-25,152,74,0,78,0,0
BU,2021-02-25,41,11,0,30,0,0
C,2021-02-25,107,95,0,12,0,0
CA,2021-02-25,103,74,0,29,0,0
CC,2021-02-25,11,7,0,4,0,0
CE,2021-02-25,13,0,0,13,0,0
CO,2021-02-25,51,24,0,27,0,0
CR,2021-02-25,25,16,0,9,0,0
CS,2021-02-25,37,17,0,6,0,14
CU,2021-02-25,8,8,0,0,0,0
GC,2021-02-25,107,88,0,19,0,0
GI,2021-02-25,115,43,0,15,6,51
GR,2021-02-25,121,85,0,36,0,0
GU,2021-02-25,50,32,0,18,0,0
H,2021-02-25,28,23,0,5,0,0
HU,2021-02-25,27,27,0,0,0,0
J,2021-02-25,43,35,0,8,0,0
L,2021-02-25,92,58,0,7,1,26
LE,2021-02-25,42,31,0,11,0,0
LO,2021-02-25,13,5,0,8,0,0
LU,2021-02-25,12,11,0,1,0,0
M,2021-02-25,1071,604,0,467,0,0
MA,2021-02-25,137,90,0,47,0,0
ML,2021-02-25,16,7,0,9,0,0
MU,2021-02-25,84,44,0,40,0,0
NA,2021-02-25,47,29,0,18,0,0
NC,2021-02-25,8,7,0,1,0,0
O,2021-02-25,103,95,0,8,0,0
OR,2021-02-25,13,12,0,1,0,0
P,2021-02-25,16,6,0,10,0,0
PM,2021-02-25,48,36,0,12,0,0
PO,2021-02-25,94,89,0,5,0,0
S,2021-02-25,44,43,0,1,0,0
SA,2021-02-25,27,19,0,8,0,0
SE,2021-02-25,190,113,0,77,0,0
SG,2021-02-25,11,7,0,4,0,0
SO,2021-02-25,21,14,0,7,0,0
SS,2021-02-25,83,41,0,42,0,0
T,2021-02-25,77,40,0,10,3,24
TE,2021-02-25,13,13,0,0,0,0
TF,2021-02-25,65,38,0,27,0,0
TO,2021-02-25,96,73,0,23,0,0
V,2021-02-25,132,77,0,9,0,46
VA,2021-02-25,48,21,0,27,0,0
VI,2021-02-25,42,20,0,22,0,0
Z,2021-02-25,127,126,0,1,0,0
ZA,2021-02-25,7,4,0,3,0,0
A,2021-02-26,102,81,0,8,0,13
AB,2021-02-26,15,11,0,4,0,0
AL,2021-02-26,110,83,0,27,0,0
AV,2021-02-26,11,3,0,8,0,0
B,2021-02-26,970,576,0,105,9,280
BA,2021-02-26,20,11,0,9,0,0
BI,2021-02-26,213,122,0,91,0,0
BU,2021-02-26,63,17,0,46,0,0
C,2021-02-26,104,90,0,14,0,0
CA,2021-02-26,136,95,0,41,0,0
CC,2021-02-26,13,10,0,3,0,0
CE,2021-02-26,30,1,0,29,0,0
CO,2021-02-26,52,26,0,26,0,0
CR,2021-02-26,23,19,0,4,0,0
CS,2021-02-26,26,10,0,6,0,10
CU,2021-02-26,5,5,0,0,0,0
GC,2021-02-26,90,68,0,22,0,0
GI,2021-02-26,135,73,0,8,6,48
GR,2021-02-26,161,122,0,39,0,0
GU,2021-02-26,58,38,0,20,0,0
H,2021-02-26,28,23,0,5,0,0
HU,2021-02-26,27,27,0,0,0,0
J,2021-02-26,80,58,0,22,0,0
L,2021-02-26,86,49,0,6,2,29
LE,2021-02-26,42,31,0,11,0,0
LO,2021-02-26,15,8,0,7,0,0
LU,2021-02-26,17,14,0,3,0,0
M,2021-02-26,1251,665,0,586,0,0
MA,2021-02-26,129,76,0,53,0,0
ML,2021-02-26,37,11,0,26,0,0
MU,2021-02-26,92,54,0,38,0,0
NA,2021-02-26,46,20,0,26,0,0
NC,2021-02-26,12,8,0,3,1,0
O,2021-02-26,151,139,0,12,0,0
OR,2021-02-26,14,11,0,3,0,0
P,2021-02-26,13,7,0,6,0,0
PM,2021-02-26,32,23,0,9,0,0
PO,2021-02-26,56,51,0,5,0,0
S,2021-02-26,46,42,0,4,0,0
SA,2021-02-26,36,19,0,17,0,0
SE,2021-02-26,211,120,0,91,0,0
SG,2021-02-26,16,12,0,4,0,0
SO,2021-02-26,19,8,0,11,0,0
SS,2021-02-26,94,55,0,39,0,0
T,2021-02-26,66,33,0,10,1,22
TE,2021-02-26,11,11,0,0,0,0
TF,2021-02-26,72,45,0,27,0,0
TO,2021-02-26,64,43,0,21,0,0
V,2021-02-26,160,91,0,26,0,43
VA,2021-02-26,49,21,0,28,0,0
VI,2021-02-26,59,21,0,38,0,0
Z,2021-02-26,122,121,0,1,0,0
ZA,2021-02-26,3,2,0,1,0,0
A,2021-02-27,76,62,0,5,0,9
AB,2021-02-27,15,12,0,3,0,0
AL,2021-02-27,109,85,0,24,0,0
AV,2021-02-27,4,0,0,4,0,0
B,2021-02-27,703,417,0,71,3,212
BA,2021-02-27,14,8,0,6,0,0
BI,2021-02-27,140,67,0,73,0,0
BU,2021-02-27,39,6,0,33,0,0
C,2021-02-27,81,72,0,9,0,0
CA,2021-02-27,79,56,0,23,0,0
CC,2021-02-27,10,8,0,2,0,0
CE,2021-02-27,11,3,0,8,0,0
CO,2021-02-27,71,24,0,47,0,0
CR,2021-02-27,12,10,0,2,0,0
CS,2021-02-27,20,11,0,5,0,4
CU,2021-02-27,11,11,0,0,0,0
GC,2021-02-27,94,76,0,18,0,0
GI,2021-02-27,78,26,0,11,1,40
GR,2021-02-27,100,65,0,35,0,0
GU,2021-02-27,40,23,0,17,0,0
H,2021-02-27,19,16,0,3,0,0
HU,2021-02-27,18,18,0,0,0,0
J,2021-02-27,26,20,0,6,0,0
L,2021-02-27,71,41,0,1,1,28
